city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_description,feels_like,humidity,wind_speed,precipitation,clouds,city_id,main_weather,main_weather_scores,clouds_scores,precipitation_scores,windspeed_scores,final_score,lon,lat
Besançon,Hotel Régina,https://www.booking.com/hotel/fr/le-regina-besancon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=496252703_379105408_2_2_0&highlighted_blocks=496252703_379105408_2_2_0&matching_block_id=496252703_379105408_2_2_0&sr_pri_blocks=496252703_379105408_2_2_0__44000&from=searchresults#hotelTmpl,"47.23664000,6.02566400",7.4,"Idéalement situé à Besançon, l'Hotel Régina dispose d'un jardin, d'une connexion Wi-Fi gratuite et d'une terrasse. Vous séjournerez à 4,8 km de Micropolis, à 13 km de la gare TGV de Besançon Franche-Comté et à 500 mètres de la cathédrale Saint-Jean de Besançon. Un parking privé est disponible sur place.

Toutes les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Toutes les chambres sont équipées d'une bouilloire. Certaines possèdent un balcon et d'autres offrent une vue sur le jardin. Les logements comportent une armoire.

Un service de location de voitures est assuré sur place. La région est prisée des amateurs de vélo et de randonnée.

Vous séjournerez à proximité de la gare de Besançon-Mouillère, de la gare de Besançon-Viotte et du musée du Temps de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 60 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Le Nid d'Or,https://www.booking.com/hotel/fr/le-nid-d-or.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=1220139801_394173330_4_0_0&highlighted_blocks=1220139801_394173330_4_0_0&matching_block_id=1220139801_394173330_4_0_0&sr_pri_blocks=1220139801_394173330_4_0_0__50785&from=searchresults#hotelTmpl,"47.24656000,6.02657880",7.0,"Le Nid d'Or est situé à Besançon, à 1,1 km de la gare de Besançon-Mouillère, à 5,2 km de Micropolis et à 12 km de la gare TGV de Besançon Franche-Comté. L'université Besançon Vesoul se trouve à 5,1 km. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. La gare de Besançon Viotte se trouve à 500 mètres.

Cet appartement spacieux comprend 2 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un four, un lave-linge, un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 62 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Petit Studio Centre-Ville n°12,https://www.booking.com/hotel/fr/petit-studio-centre-ville-ndeg12.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=996747101_387293758_0_0_0&highlighted_blocks=996747101_387293758_0_0_0&matching_block_id=996747101_387293758_0_0_0&sr_pri_blocks=996747101_387293758_0_0_0__23325&from=searchresults#hotelTmpl,"47.23984040,6.02614650",5.6,"Situé dans la vieille ville de Besançon, à proximité de la gare de Besançon-Mouillère, le Petit Studio Centre-Ville n°12 dispose d'une connexion Wi-Fi gratuite et d'un lave-linge. Vous séjournerez à 5,6 km de Micropolis, à 12 km de la gare TGV de Besançon Franche-Comté et à 5,2 km de l'université de Besançon Vesoul. L'établissement se trouve à 500 mètres du centre-ville et à 1 km de la gare de Besançon Viotte.

Cet établissement est non-fumeurs.

Si vous préférez cuisiner dans le confort de votre propre maison, vous pourrez utiliser la kitchenette.

Vous séjournerez à proximité de la cathédrale Saint-Jean de Besançon, du musée du Temps de Besançon et du musée des Beaux-Arts et d'Archéologie de Besançon. L'aéroport de Dole-Jura, le plus proche, est implanté à 63 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Studio discount le New York Besancon centre,https://www.booking.com/hotel/fr/studio-discount-le-new-york-besancon-centre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=1168216301_389389510_2_0_0&highlighted_blocks=1168216301_389389510_2_0_0&matching_block_id=1168216301_389389510_2_0_0&sr_pri_blocks=1168216301_389389510_2_0_0__26100&from=searchresults#hotelTmpl,"47.25420616,6.01658238",8.5,"Le Studio discount le New York Besançon centre propose un hébergement avec connexion Wi-Fi gratuite à Besançon, à 1 km de la gare de Besançon-Viotte, à 3,1 km de la gare de Besançon-Mouillère et à 5,8 km de Micropolis. Vous séjournerez à 3,6 km de la cathédrale Saint-Jean de Besançon, à 3,8 km du musée du Temps de Besançon et à 4 km du musée des beaux-arts et d'archéologie de Besançon. Cet établissement non-fumeurs se trouve à 10 km de la gare TGV de Besançon Franche-Comté.

L'université Besançon Vesoul se trouve à 4,3 km. L'aéroport le plus proche, celui de Dole-Jura, est situé à 61 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Comfort Aparthotel Besancon La City,https://www.booking.com/hotel/fr/citea-besancon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=5339231_91902714_2_2_0&highlighted_blocks=5339231_91902714_2_2_0&matching_block_id=5339231_91902714_2_2_0&sr_pri_blocks=5339231_91902714_2_2_0__37470&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.23568252,6.01401150",7.8,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Situé à Besançon, le Comfort Aparthotel Besancon La City propose des studios et des appartements dotés d’une connexion Wi-Fi gratuite. Installé à proximité du Doubs, l’établissement vous accueille à 2 km de la gare de la ville.

Les hébergements du Comfort Aparthotel Besancon La City sont desservis par un ascenseur. Ils disposent d'un salon avec connexion Wi-Fi gratuite et télévision par satellite. Chaque appartement comporte également une connexion Internet par câble et une kitchenette équipée d'un micro-ondes.

Le petit-déjeuner est servi chaque matin dans la salle dédiée de l’hôtel. Cette résidence met également à votre disposition un local à vélos, une laverie, un parking intérieur et une connexion Wi-Fi gratuite à la réception.

Le Comfort Aparthotel Besancon La City est installé à 10 minutes à pied du centre-ville et à 1,5 km de la cathédrale Saint-Jean. Vous trouverez un arrêt de tramway à moins de 2 minutes de marche. Ce dernier vous permettra de rejoindre directement la gare de Besançon-Viotte.

Vous pourrez déjeuner sur place ou profiter de nos formules à emporter composées d'un plat chaud, d'une boisson et d'un dessert. Vous aurez également la possibilité de choisir parmi une large sélection de plats pour vous détendre autour d'un délicieux repas.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,All Suites Besançon,https://www.booking.com/hotel/fr/all-suites-besancon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=27253102_127376179_0_0_0&highlighted_blocks=27253102_127376179_0_0_0&matching_block_id=27253102_127376179_0_0_0&sr_pri_blocks=27253102_127376179_0_0_0__34860&from=searchresults#hotelTmpl,"47.25435723,5.99548012",7.8,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Situé à Besançon, à 3,3 km de la gare de Besançon-Viotte, l'All Suites Besançon propose des hébergements avec un jardin, un parking privé gratuit et une terrasse. Cet hôtel 3 étoiles assure des services d’étage et de bagagerie. L'établissement est non-fumeurs et se trouve à 4,4 km de la gare de Besançon-Mouillère.

Les chambres comprennent une connexion Wi-Fi gratuite. Leur salle de bains privative est pourvue d’une douche et d’un sèche-cheveux. Les logements disposent également d’un bureau et d’une télévision à écran plat.

Vous séjournerez à 5,7 km du musée interactif des insectes Micropolis et à 10 km de la gare TGV de Besançon Franche-Comté. L’aéroport de Dole-Jura, le plus proche, se trouve à 61 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,ibis Besançon Centre la City,https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=54375301_94489139_2_42_0&highlighted_blocks=54375301_94489139_2_42_0&matching_block_id=54375301_94489139_2_42_0&sr_pri_blocks=54375301_94489139_2_42_0__37850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.23549140,6.01498839",7.7,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

L’ibis Besançon la City se trouve sur les rives du Doubs, dans le quartier d’affaires La City, à 10 minutes de marche du centre-ville de Besançon et de ses musées. Vous rejoindrez la Citadelle en 35 minutes à pied.

L’établissement propose des chambres climatisées, dont 4 sont accessibles aux personnes à mobilité réduite.

Tous les matins, vous dégusterez un petit-déjeuner buffet incluant des mets sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Le restaurant Bistro Régent propose un menu de style bistro à base de produits frais.

Une réception ouverte 24h/24 est présente sur place et un parking souterrain sécurisé est disponible moyennant des frais supplémentaires.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,ibis budget Besançon Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-besanasson-centre-gare.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=62703704_94498162_2_2_0&highlighted_blocks=62703704_94498162_2_2_0&matching_block_id=62703704_94498162_2_2_0&sr_pri_blocks=62703704_94498162_2_2_0__29900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.24684641,6.02312028",7.6,"Situé à Besançon, à seulement 100 mètres de la gare de la Viotte, l'ibis budget Besançon Centre Gare propose des chambres simples dotées d'une connexion Wi-Fi gratuite et d'un accès disponible 24h/24.

Les chambres disposent de la climatisation et d'une télévision à écran plat. La salle de bains privative est pourvue d’une douche. Un petit-déjeuner buffet est servi tous les jours.

Le palais Granvelle se trouve à 2 km, tandis que la citadelle Vaubon, un site classé au patrimoine mondial de l'UNESCO, est à 2,5 km. Le centre-ville de Besançon est situé à 15 minutes à pied.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Hôtel AKENA BESANCON,https://www.booking.com/hotel/fr/akena-besancon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=357249701_369017688_2_2_0&highlighted_blocks=357249701_369017688_2_2_0&matching_block_id=357249701_369017688_2_2_0&sr_pri_blocks=357249701_369017688_2_2_0__45816&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.23547525,5.90008540",8.6,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Situé à Besançon, à 10 km de Micropolis, l'Hôtel Akena Besancon propose une terrasse, un bar, un restaurant et un parking privé gratuit. Dans cet hôtel 3 étoiles, vous profiterez d’une réception ouverte 24h/24 et d’une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 16 km de la gare de Besançon-Viotte.

Les chambres disposent d’un bureau, d’une télévision à écran plat et d’une salle de bains privative. Les serviettes et le linge de lit sont fournis. Toutes les chambres de l’Hôtel Akena Besancon sont dotées de la climatisation et d’une armoire.

L'Hôtel Akena Besancon vous accueille à 17 km de la gare de Besançon-Mouillère et de la gare TGV de Besançon Franche-Comté. L'aéroport de Dole-Jura, le plus proche, est implanté à 48 km de l'Hôtel Akena Besancon.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
Besançon,Premiere Classe Besancon Ecole Valentin,https://www.booking.com/hotel/fr/premiere-classe-besancon-ecole-valentin.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1412198&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=3a595b682fa70dcd&srepoch=1721221202&all_sr_blocks=5457003_94105941_3_2_0&highlighted_blocks=5457003_94105941_3_2_0&matching_block_id=5457003_94105941_3_2_0&sr_pri_blocks=5457003_94105941_3_2_0__23992&from=searchresults#hotelTmpl,"47.27044104,5.99827230",6.7,"Situé à proximité de l'Alsace et du Jura, cet hôtel est facilement accessible depuis l'autoroute A36. Il est situé dans le village d'Ecole-Valentin, à 5 minutes de route de Besançon. Une connexion Wi-Fi est disponible gratuitement.

Le Premiere Classe Besancon Ecole Valentin propose des chambres climatisées. Chacune est équipée d'une télévision par satellite avec les chaînes Canal + et beIN Sports. La salle de bains privative est pourvue d'une douche et de serviettes.

Vous pourrez savourer un petit-déjeuner buffet tous les matins dans l'élégante salle prévue à cet effet. Un parking privé gratuit pour les voitures et les bus est disponible sur place.

Le Première Classe Besançon est situé en Franche-Comté. Dans les environs, vous pourrez visiter la technopole de Besançon.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",97.09375,419.375,1959.88,0.5237499999999999,71.95,9.0,light rain,40,1470,5,5,3986.34875,6.0243622,47.2380222
